Deal_id,Deal_created_at,Deal_Value,Deal_Stage,Deal _Status,Deal_Email_messages_count,Deal_Total_activities,Deal_Currency,Deal_Region
Adlud_deal_d1345,27/03/2019 17:04,28882,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1346,28/03/2019 14:23,49525,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1347,30/03/2020 05:33,71403,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1348,08/04/2020 17:53,21835,Meeting,Deleted,0,0,GBP,UK & EUROPE
Adlud_deal_d1348,16/04/2020 11:10,21835,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1349,19/05/2020 09:46,4747,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1350,08/07/2020 18:03,57336,Meeting,Deleted,0,0,GBP,UK & EUROPE
Adlud_deal_d1351,05/12/2019 16:05,32832,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1352,09/12/2019 18:18,7511,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1353,10/12/2019 16:57,56785,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1354,10/12/2019 17:13,41987,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1355,14/01/2020 23:03,40766,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1356,14/01/2020 23:04,54658,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1357,14/01/2020 23:04,57723,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1358,21/01/2020 20:16,52875,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1359,21/01/2020 20:17,15321,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1360,21/01/2020 20:17,45028,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1361,21/01/2020 20:18,65572,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1362,21/01/2020 20:18,8269,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1363,21/01/2020 20:19,33285,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1364,06/04/2020 14:42,38171,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1365,27/07/2020 16:50,4088,Meeting,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1366,27/07/2020 23:47,26479,Meeting,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1367,31/05/2019 04:00,55345,Meeting,Deleted,0,0,GBP,UK & EUROPE
Adlud_deal_d1368,09/01/2019 14:07,2488,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1369,15/01/2019 15:07,18202,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1370,05/03/2020 09:48,67505,Meeting,Deleted,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1371,13/01/2020 18:04,69345,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1372,13/01/2020 18:56,60611,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1373,02/04/2019 07:49,74634,Meeting,Deleted,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1374,02/04/2019 08:02,21036,Meeting,Deleted,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1068,18/10/2019 10:32,46340,Meeting,Deleted,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1375,16/03/2020 11:56,17377,Meeting,Deleted,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1376,06/12/2019 18:30,37294,Meeting,Deleted,0,1,USD,US
Adlud_deal_d1377,24/01/2020 19:03,69656,Meeting,Deleted,0,4,USD,US
Adlud_deal_d1378,12/02/2020 17:43,30132,Meeting,Deleted,0,1,USD,US
Adlud_deal_d1379,21/02/2020 02:02,37788,Meeting,Deleted,0,1,USD,US
Adlud_deal_d1380,28/02/2020 22:42,1822,Meeting,Deleted,0,1,USD,US
Adlud_deal_d1381,04/03/2020 18:29,39113,Meeting,Deleted,0,1,USD,US
Adlud_deal_d1382,12/03/2020 09:35,17614,Meeting,Deleted,0,4,SGD,APAC & RESELLERS
Adlud_deal_d1383,19/03/2020 16:37,19601,Meeting,Deleted,0,1,USD,US
Adlud_deal_d1384,02/04/2019 07:54,9001,Meeting,Deleted,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1385,02/04/2019 08:19,10589,Meeting,Deleted,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1386,05/04/2019 09:02,60367,Meeting,Deleted,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1387,20/05/2019 05:38,64456,Meeting,Deleted,0,4,GBP,APAC & RESELLERS
Adlud_deal_d1373,21/05/2019 07:46,74634,Meeting,Deleted,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1388,08/07/2019 04:20,2010,Meeting,Deleted,0,3,GBP,APAC & RESELLERS
Adlud_deal_d1389,18/07/2019 04:02,6023,Meeting,Deleted,0,1,GBP,APAC & RESELLERS
Adlud_deal_d084,01/08/2019 11:55,27587,Meeting,Deleted,0,5,GBP,APAC & RESELLERS
Adlud_deal_d1390,14/08/2019 04:54,52469,Meeting,Deleted,0,3,GBP,APAC & RESELLERS
Adlud_deal_d1391,05/09/2019 05:52,46052,Meeting,Deleted,0,10,GBP,APAC & RESELLERS
Adlud_deal_d1392,10/09/2019 03:14,27794,Meeting,Deleted,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1393,10/09/2019 03:52,37867,Meeting,Deleted,0,5,GBP,APAC & RESELLERS
Adlud_deal_d1382,10/10/2019 10:28,17614,Meeting,Deleted,0,3,GBP,APAC & RESELLERS
Adlud_deal_d1394,12/11/2019 03:56,69099,Meeting,Deleted,0,3,GBP,APAC & RESELLERS
Adlud_deal_d1395,14/11/2019 06:17,3184,Meeting,Deleted,0,4,GBP,APAC & RESELLERS
Adlud_deal_d1396,30/01/2020 04:11,71960,Meeting,Deleted,0,6,GBP,APAC & RESELLERS
Adlud_deal_d1397,20/03/2020 18:51,37135,Contacted,Open,0,1,USD,US
Adlud_deal_d1398,20/03/2020 19:03,31172,Contacted,Open,0,1,USD,US
Adlud_deal_d1399,20/03/2020 19:05,48484,Contacted,Open,0,1,USD,US
Adlud_deal_d1400,10/04/2020 15:46,11267,Contacted,Open,0,1,USD,US
Adlud_deal_d1401,10/04/2020 15:47,47928,Contacted,Open,0,1,USD,US
Adlud_deal_d1402,09/12/2019 18:20,74762,Contacted,Deleted,0,0,USD,US
Adlud_deal_d1403,08/10/2019 09:37,44055,Contacted,Open,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1404,13/07/2020 20:17,30697,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1405,01/09/2020 21:43,68790,Contacted,Deleted,0,2,BRL,APAC & RESELLERS
Adlud_deal_d1406,28/04/2020 18:45,46780,Contacted,Open,0,0,USD,US
Adlud_deal_d1407,19/08/2020 18:38,65718,Contacted,Open,0,0,USD,US
Adlud_deal_d1408,19/08/2020 18:38,19935,Contacted,Open,0,0,USD,US
Adlud_deal_d1409,19/08/2020 18:39,16626,Contacted,Open,0,0,USD,US
Adlud_deal_d1410,20/08/2020 17:27,71964,Contacted,Open,0,0,USD,US
Adlud_deal_d1411,26/08/2020 21:12,32333,Contacted,Open,0,0,USD,US
Adlud_deal_d1412,26/08/2020 21:13,36204,Contacted,Open,0,0,USD,US
Adlud_deal_d1413,26/08/2020 21:14,57607,Contacted,Open,0,0,USD,US
Adlud_deal_d1414,24/09/2020 23:44,14628,Contacted,Open,0,0,USD,US
Adlud_deal_d1415,18/11/2020 18:29,72708,Contacted,Open,0,0,USD,US
Adlud_deal_d1416,14/01/2020 23:03,50145,Contacted,Deleted,0,0,USD,US
Adlud_deal_d1417,09/03/2020 20:39,63639,RFP,Deleted,0,0,USD,US
Adlud_deal_d1418,25/05/2020 13:29,64738,Contacted,Deleted,0,0,EUR,UK & EUROPE
Adlud_deal_d1419,13/05/2019 08:14,6895,Contacted,Open,0,4,SGD,APAC & RESELLERS
Adlud_deal_d1420,23/07/2019 05:09,37076,Contacted,Open,0,9,GBP,APAC & RESELLERS
Adlud_deal_d1421,19/09/2019 06:37,67409,Contacted,Open,0,7,GBP,APAC & RESELLERS
Adlud_deal_d1422,19/09/2019 07:01,8911,Contacted,Open,0,1,HKD,APAC & RESELLERS
Adlud_deal_d1423,25/09/2019 11:57,12677,Contacted,Open,0,21,GBP,APAC & RESELLERS
Adlud_deal_d1424,26/09/2019 08:26,39487,Contacted,Open,0,3,GBP,APAC & RESELLERS
Adlud_deal_d1425,26/09/2019 09:53,12184,Contacted,Open,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1426,26/09/2019 09:54,42756,Contacted,Open,0,4,GBP,APAC & RESELLERS
Adlud_deal_d1427,01/10/2019 06:30,6602,Contacted,Open,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1428,17/10/2019 14:40,9869,Contacted,Open,0,15,SGD,APAC & RESELLERS
Adlud_deal_d1429,18/10/2019 10:02,39643,Contacted,Open,0,4,SGD,APAC & RESELLERS
Adlud_deal_d1430,18/10/2019 10:52,39041,Contacted,Open,0,20,SGD,APAC & RESELLERS
Adlud_deal_d1431,22/10/2019 11:19,7666,Contacted,Open,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1432,22/10/2019 11:27,28949,Contacted,Open,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1433,22/10/2019 12:05,54256,Contacted,Open,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1434,22/10/2019 12:11,7910,Contacted,Open,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1435,22/10/2019 12:17,41431,Contacted,Open,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1436,24/10/2019 06:15,41264,Contacted,Open,0,4,GBP,APAC & RESELLERS
Adlud_deal_d1437,24/10/2019 06:20,27367,Contacted,Open,0,7,GBP,APAC & RESELLERS
Adlud_deal_d1438,04/12/2019 11:02,4538,Contacted,Open,0,7,GBP,APAC & RESELLERS
Adlud_deal_d1439,05/12/2019 08:38,8660,Contacted,Open,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1440,05/12/2019 08:44,9579,Contacted,Open,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1441,05/12/2019 08:48,43041,Contacted,Open,0,3,GBP,APAC & RESELLERS
Adlud_deal_d1442,05/12/2019 08:51,37619,Contacted,Open,0,5,GBP,APAC & RESELLERS
Adlud_deal_d1443,05/12/2019 08:55,3607,Contacted,Open,0,4,GBP,APAC & RESELLERS
Adlud_deal_d1444,05/12/2019 08:58,32148,Contacted,Open,0,6,GBP,APAC & RESELLERS
Adlud_deal_d1445,05/12/2019 09:01,45481,Contacted,Open,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1446,05/12/2019 09:04,17793,Contacted,Open,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1447,05/12/2019 09:12,65364,Contacted,Open,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1448,12/12/2019 15:36,27334,Contacted,Open,0,1,SGD,APAC & RESELLERS
Adlud_deal_d1449,14/01/2020 05:51,33741,Contacted,Open,0,8,GBP,APAC & RESELLERS
Adlud_deal_d1450,31/01/2020 09:16,18010,Contacted,Open,0,7,GBP,APAC & RESELLERS
Adlud_deal_d1451,31/01/2020 09:40,51422,Contacted,Open,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1452,31/01/2020 09:49,9183,Contacted,Open,0,7,AUD,APAC & RESELLERS
Adlud_deal_d1453,02/03/2020 07:58,49480,Contacted,Open,0,0,SGD,APAC & RESELLERS
Adlud_deal_d1454,03/03/2020 10:09,70819,Contacted,Open,0,8,AUD,APAC & RESELLERS
Adlud_deal_d1455,12/03/2020 08:56,64544,Contacted,Open,0,7,GBP,APAC & RESELLERS
Adlud_deal_d1456,24/03/2020 05:38,27478,Contacted,Open,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1457,24/03/2020 06:06,13941,Contacted,Open,0,3,GBP,APAC & RESELLERS
Adlud_deal_d1458,06/04/2020 07:29,57355,Contacted,Open,0,6,AUD,APAC & RESELLERS
Adlud_deal_d1459,08/04/2020 05:57,25841,Contacted,Open,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1460,29/04/2020 09:48,34224,Contacted,Open,0,3,GBP,APAC & RESELLERS
Adlud_deal_d1461,19/05/2020 09:45,31170,Leads,Open,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1462,12/06/2020 10:12,62179,Contacted,Open,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1463,17/06/2020 08:03,60241,Contacted,Open,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1464,17/06/2020 08:08,37600,Contacted,Open,0,5,GBP,APAC & RESELLERS
Adlud_deal_d1465,03/07/2020 06:22,45149,Contacted,Open,0,4,GBP,APAC & RESELLERS
Adlud_deal_d1466,07/07/2020 09:51,26734,Contacted,Open,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1467,08/07/2020 12:23,18480,Contacted,Open,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1468,17/07/2020 11:32,4717,Contacted,Open,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1469,01/09/2020 07:00,60657,Leads,Open,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1470,01/09/2020 07:03,36521,Leads,Open,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1471,01/09/2020 07:12,66480,Leads,Open,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1472,01/09/2020 07:15,54790,Leads,Open,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1473,02/09/2020 08:30,43638,Contacted,Open,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1474,04/09/2020 04:59,49248,Contacted,Open,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1475,07/09/2020 17:49,63917,Contacted,Open,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1476,08/09/2020 15:55,8165,Contacted,Open,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1477,06/10/2020 06:55,52115,Contacted,Open,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1478,23/10/2020 08:10,68916,Contacted,Open,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1479,23/10/2020 12:46,65622,Contacted,Open,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1480,02/11/2020 05:07,38981,Contacted,Open,0,5,GBP,APAC & RESELLERS
Adlud_deal_d1481,26/11/2020 05:15,42779,Contacted,Open,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1482,19/03/2019 02:31,11006,Contacted,Deleted,0,17,GBP,APAC & RESELLERS
Adlud_deal_d1483,26/03/2019 09:39,64016,Contacted,Deleted,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1484,01/04/2019 04:48,17159,Contacted,Deleted,0,11,GBP,APAC & RESELLERS
Adlud_deal_d1485,02/04/2019 05:03,17666,Contacted,Deleted,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1486,02/04/2019 05:27,74362,Contacted,Deleted,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1487,02/04/2019 07:36,27750,Contacted,Deleted,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1488,08/04/2019 11:28,47766,Contacted,Deleted,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1489,09/04/2019 05:58,46014,Contacted,Deleted,0,3,GBP,APAC & RESELLERS
Adlud_deal_d1490,29/04/2019 09:00,17858,Contacted,Deleted,0,10,GBP,APAC & RESELLERS
Adlud_deal_d1491,08/05/2019 12:20,27180,Contacted,Deleted,0,7,SGD,APAC & RESELLERS
Adlud_deal_d1492,13/05/2019 05:58,49925,Contacted,Deleted,0,6,GBP,APAC & RESELLERS
Adlud_deal_d1493,16/05/2019 10:34,63427,Contacted,Deleted,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1494,01/07/2019 03:32,73073,Contacted,Deleted,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1495,01/07/2019 03:34,53109,Contacted,Deleted,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1496,08/07/2019 04:18,42112,Contacted,Deleted,0,3,GBP,APAC & RESELLERS
Adlud_deal_d1497,07/08/2019 05:59,65995,Contacted,Deleted,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1498,12/08/2019 05:15,2767,Contacted,Deleted,0,8,GBP,APAC & RESELLERS
Adlud_deal_d1499,17/09/2019 04:08,58836,Contacted,Deleted,0,4,GBP,APAC & RESELLERS
Adlud_deal_d1500,01/10/2019 11:44,46466,Contacted,Deleted,0,5,GBP,APAC & RESELLERS
Adlud_deal_d1501,08/10/2019 05:52,31924,Contacted,Deleted,0,6,GBP,APAC & RESELLERS
Adlud_deal_d1502,21/10/2019 03:11,38879,Contacted,Deleted,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1503,21/10/2019 03:12,16264,Contacted,Deleted,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1504,21/10/2019 03:13,6996,Contacted,Deleted,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1505,21/10/2019 03:15,65615,Contacted,Deleted,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1506,21/10/2019 03:42,0,Contacted,Deleted,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1507,21/10/2019 04:04,0,Contacted,Deleted,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1508,21/10/2019 04:15,0,Contacted,Deleted,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1501,21/10/2019 04:17,31924,Contacted,Deleted,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1509,21/10/2019 04:19,0,Contacted,Deleted,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1510,01/11/2019 12:19,0,Proactive,Deleted,0,8,GBP,APAC & RESELLERS
Adlud_deal_d1511,06/11/2019 09:25,0,RFP,Deleted,0,4,GBP,APAC & RESELLERS
Adlud_deal_d1512,03/12/2019 11:31,0,Contacted,Deleted,0,5,GBP,APAC & RESELLERS
Adlud_deal_d1513,09/02/2020 12:38,43470,Contacted,Deleted,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1514,04/03/2020 10:29,64696,Contacted,Deleted,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1515,06/04/2020 06:48,34324,Contacted,Deleted,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1516,19/05/2020 09:26,3143,Contacted,Deleted,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1517,13/07/2020 17:12,8116,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1518,13/07/2020 17:41,54284,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1519,13/07/2020 23:43,52928,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1520,15/07/2020 02:11,17291,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1521,27/07/2020 16:48,49388,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1522,27/07/2020 18:50,43025,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1523,27/07/2020 21:03,25174,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1524,28/07/2020 16:45,40198,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1525,19/08/2020 20:07,28533,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1526,24/08/2020 01:34,10728,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1527,24/08/2020 02:31,57680,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1528,26/08/2020 16:29,4175,Contacted,Deleted,0,1,BRL,APAC & RESELLERS
Adlud_deal_d1529,28/08/2020 02:01,71629,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1530,01/09/2020 07:13,36246,Contacted,Deleted,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1531,02/09/2020 16:45,32827,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1532,04/09/2020 15:05,26084,Contacted,Deleted,0,1,BRL,APAC & RESELLERS
Adlud_deal_d1533,04/09/2020 19:03,54148,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1534,10/09/2020 12:55,67039,Contacted,Deleted,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1535,11/09/2020 16:01,21474,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1536,11/09/2020 16:13,58254,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1537,14/09/2020 15:45,41880,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1538,14/09/2020 18:32,60084,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1539,15/09/2020 16:52,21037,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1540,21/09/2020 19:50,3821,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1541,24/09/2020 17:17,58539,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1542,14/10/2020 19:02,59626,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1543,15/10/2020 23:18,30967,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1544,16/10/2020 15:26,63701,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1545,16/10/2020 15:30,39480,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1546,16/10/2020 15:51,55793,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1547,19/10/2020 17:34,45739,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1548,19/10/2020 17:37,52794,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1549,19/10/2020 17:46,29321,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1550,19/10/2020 18:05,73625,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1551,20/10/2020 17:26,70603,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1552,20/10/2020 18:07,58031,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1553,20/10/2020 18:09,6099,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1554,20/10/2020 18:10,70617,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1555,20/10/2020 18:12,16195,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1556,20/10/2020 18:14,43534,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1557,09/11/2020 14:42,12631,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1558,09/11/2020 14:47,29619,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1552,09/11/2020 15:00,58031,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1559,09/11/2020 15:03,17073,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1560,09/11/2020 15:12,25000,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1561,09/11/2020 15:14,25000,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1562,09/11/2020 15:19,25000,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1563,09/11/2020 15:23,25000,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1564,09/11/2020 15:25,25000,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1565,09/11/2020 15:33,25000,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1566,09/11/2020 15:41,65933,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1567,09/11/2020 15:45,48426,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1568,09/11/2020 15:48,39587,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1569,11/11/2020 16:35,62614,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1570,12/04/2019 22:52,4767,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1571,01/02/2019 16:57,7143,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1572,29/07/2019 19:00,19297,Meeting,Deleted,0,0,GBP,UK & EUROPE
Adlud_deal_d1573,28/08/2019 07:30,36051,Contacted,Open,0,7,GBP,APAC & RESELLERS
Adlud_deal_d1574,15/02/2019 10:44,38674,Contacted,Deleted,0,16,GBP,APAC & RESELLERS
Adlud_deal_d1388,29/05/2019 11:01,2010,Meeting,Deleted,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1575,21/08/2020 07:02,64244,Leads,Open,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1576,18/09/2020 02:47,70298,Contacted,Deleted,0,0,USD,US
Adlud_deal_d1577,06/10/2020 02:34,36666,Contacted,Deleted,0,0,USD,US
Adlud_deal_d1578,26/08/2019 11:42,26265,Meeting,Deleted,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1579,08/07/2020 00:15,17580,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1580,10/12/2019 17:14,65549,Contacted,Lost,0,1,USD,US
Adlud_deal_d1581,13/12/2019 21:33,18996,Contacted,Lost,0,4,USD,US
Adlud_deal_d1582,30/07/2019 13:44,48341,RFP,Lost,0,2,SGD,APAC & RESELLERS
Adlud_deal_d1583,20/11/2019 17:35,18168,RFP,Lost,0,6,GBP,APAC & RESELLERS
Adlud_deal_d1584,22/05/2019 06:48,40566,Contacted,Lost,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1585,25/09/2019 09:01,52394,Contacted,Lost,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1586,04/01/2019 18:19,10521,Contacted,Lost,0,2,GBP,UK & EUROPE
Adlud_deal_d1587,04/01/2019 18:21,23449,Contacted,Lost,0,3,GBP,UK & EUROPE
Adlud_deal_d1588,10/07/2019 09:34,65939,Contacted,Lost,0,3,GBP,APAC & RESELLERS
Adlud_deal_d1589,17/10/2019 10:16,39692,Contacted,Lost,0,1,HKD,APAC & RESELLERS
Adlud_deal_d1590,01/11/2019 14:29,22057,Contacted,Lost,0,2,HKD,APAC & RESELLERS
Adlud_deal_d1591,21/01/2020 20:11,33298,Contacted,Lost,0,1,USD,US
Adlud_deal_d1592,27/03/2020 06:19,71902,Contacted,Lost,0,1,HKD,APAC & RESELLERS
Adlud_deal_d1593,13/12/2019 23:35,19092,Contacted,Lost,0,0,USD,US
Adlud_deal_d1594,03/04/2020 00:01,31431,Contacted,Lost,0,0,USD,US
Adlud_deal_d1595,02/12/2020 13:40,60365,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d1596,19/08/2019 12:34,20866,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1597,11/12/2019 14:48,40122,Contacted,Lost,0,0,HKD,APAC & RESELLERS
Adlud_deal_d1598,09/06/2020 17:53,34577,Contacted,Lost,0,0,USD,US
Adlud_deal_d1599,11/02/2019 18:42,42447,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1600,31/01/2020 12:48,47684,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d1601,28/08/2019 07:44,45717,RFP,Lost,0,0,SGD,APAC & RESELLERS
Adlud_deal_d1602,25/09/2019 06:03,13703,Contacted,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1603,14/08/2020 05:25,21023,Contacted,Lost,0,0,GBP,APAC & RESELLERS
